address,beds,baths,type,price,sqft,listing#,sqft_min,sqft_max,sqft_avg,Type,Style,Lat,Lon
231 Fort York Blvd 1812 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10432992,600,699,649.5,Condo Apartment,Apartment,43.6365482,-79.4066264
55 Mercer St N 3009 Toronto,1+1,2,Condo Apt Apartment,2800,600-699,C9513718,600,699,649.5,Condo Apartment,Apartment,43.6459046,-79.3896041
70 Temperance St 2407 Toronto,1+1,1,Comm Element Condo Apartment,2800,600-699,C9234809,600,699,649.5,Common Element Condo,Apartment,43.6505447,-79.3821098
88 Harbour St E 7307 Toronto,1+1,1,Condo Apt Apartment,2800,500-599,C10441597,500,599,549.5,Condo Apartment,Apartment,43.642882,-79.3757128
17 Barberry Pl 2015 Toronto,1+1,2,Condo Apt Apartment,2800,700-799,C10415067,700,799,749.5,Condo Apartment,Apartment,43.7651164,-79.3849892
75 East Liberty St 814 Toronto,1,1,Condo Apt Apartment,2800,600-699,C9394803,600,699,649.5,Condo Apartment,Apartment,43.6379927,-79.4147691
9 Bogert Ave 1609 Toronto,1+1,2,Condo Apt Apartment,2800,600-699,C10413236,600,699,649.5,Condo Apartment,Apartment,43.7602836,-79.4112099
27 Rean Dr 705 Toronto,1+1,2,Condo Apt Apartment,2800,800-899,C9383481,800,899,849.5,Condo Apartment,Apartment,43.7664752,-79.3823029
17 Michael Power Pl 710 Toronto,1+1,2,Condo Apt 2-Storey,2800,800-899,W10425615,800,899,849.5,Condo Apartment,2-Storey,43.645472,-79.5303729
2 Anndale Dr 3006 Toronto,1,1,Condo Apt Apartment,2800,500-599,C10403102,500,599,549.5,Condo Apartment,Apartment,43.760469,-79.4079828
295 Adelaide St W 901 Toronto,1,1,Condo Apt Apartment,2800,500-599,C9506914,500,599,549.5,Condo Apartment,Apartment,43.6504076,-79.3785287
633 Bay St 2408 Toronto,1+1,2,Condo Apt Apartment,2800,800-899,C9361570,800,899,849.5,Condo Apartment,Apartment,-33.0090271,151.5947431
2885 Bayview Ave 422 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10275916,600,699,649.5,Condo Apartment,Apartment,43.767736,-79.387948
50 Dunfield Ave 2917 Toronto,1+1,2,Condo Apt Apartment,2800,600-699,C10432049,600,699,649.5,Condo Apartment,Apartment,43.7054098,-79.3948653
81 Navy Wharf Crt 2102 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C9377083,600,699,649.5,Condo Apartment,Apartment,43.6414024,-79.3914951
88 Harbour St 4107 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10429901,600,699,649.5,Condo Apartment,Apartment,43.6419466,-79.3790699
319 Jarvis St PH 16 Toronto,1+1,2,Condo Apt Apartment,2800,500-599,C9371539,500,599,549.5,Condo Apartment,Apartment,14.33905,120.93384
19 Western Battery Rd 2603 Toronto,1+1,2,Condo Apt Apartment,2800,600-699,C9385744,600,699,649.5,Condo Apartment,Apartment,43.6398099,-79.4115483
117 Gerrard St E 208 Toronto,1+1,1,Condo Apt Apartment,2800,700-799,C9758130,700,799,749.5,Condo Apartment,Apartment,43.6600163,-79.3760194
17 Anndale Dr 1017 Toronto,1+1,1,Condo Apt Apartment,2800,700-799,C9367722,700,799,749.5,Condo Apartment,Apartment,43.7605126,-79.4069332
399 Spring Garden Ave 611 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10412902,600,699,649.5,Condo Apartment,Apartment,43.7687596,-79.3895288
115 McMahon Dr 2901 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C9384987,600,699,649.5,Condo Apartment,Apartment,43.7667917,-79.3715009
15 Holmes Ave 2310 Toronto,1,1,Condo Apt Apartment,2800,0-499,C10874784,0,499,249.5,Condo Apartment,Apartment,43.77779,-79.4139215
455 Front St 516 Toronto,1,1,Condo Apt Apartment,2800,500-599,C10428150,500,599,549.5,Condo Apartment,Apartment,43.652873,-79.356605
9 Bogert Ave 2609 Toronto,1+1,2,Condo Apt Apartment,2800,600-699,C10431130,600,699,649.5,Condo Apartment,Apartment,43.7602836,-79.4112099
135 Lower Sherbourne St 1857 W Toronto,1+1,2,Condo Apt Apartment,2800,500-599,C9378915,500,599,549.5,Condo Apartment,Apartment,43.66328,-79.46617
12 YORK St 703 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C9366167,600,699,649.5,Condo Apartment,Apartment,43.6497592,-79.3843118
70 Forest Manor Rd 403 Toronto,1+1,1,Condo Apt Apartment,2800,700-799,C10414717,700,799,749.5,Condo Apartment,Apartment,43.7750174,-79.3461257
10 Navy Wharf Crt 4102 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C9768738,600,699,649.5,Condo Apartment,Apartment,43.6404391,-79.3919401
181 Sheppard Ave E 332 Toronto,1+1,2,Condo Apt Apartment,2800,600-699,C10411694,600,699,649.5,Condo Apartment,Apartment,43.8032875,-79.1940313
570 Bay St 2111 Toronto,1+1,1,Condo Apt Apartment,2800,700-799,C9310880,700,799,749.5,Condo Apartment,Apartment,-33.0090271,151.5947431
99 Harbour Sq 3801 Toronto,1,1,Condo Apt Apartment,2800,600-699,C9398219,600,699,649.5,Condo Apartment,Apartment,43.6392601,-79.3790609
250 LAWRENCE Ave W Toronto,1+1,1,Condo Apt Apartment,2800,500-599,C10440749,500,599,549.5,Condo Apartment,Apartment,43.7226386,-79.4133376
250 Queens Quay W 1803 Toronto,1,1,Condo Apt Apartment,2800,800-899,C9391140,800,899,849.5,Condo Apartment,Apartment,43.6391703,-79.3858573
20 BRIN Dr 508 Toronto,1+1,2,Condo Apt Apartment,2800,600-699,W9400512,600,699,649.5,Condo Apartment,Apartment,43.6610742,-79.5130416
1001 Roselawn Ave 324 Toronto,1+1,1,Condo Apt Loft,2800,700-799,W10405879,700,799,749.5,Condo Apartment,Loft,43.7008467,-79.4467322
50 Ordnance St 323 Toronto,1,1,Condo Apt Apartment,2800,600-699,C10417819,600,699,649.5,Condo Apartment,Apartment,43.6394974,-79.4096196
32 Camden St 410 Toronto,1+1,1,Condo Apt Apartment,2800,700-799,C9868885,700,799,749.5,Condo Apartment,Apartment,43.6472973,-79.3972875
388 Yonge St 7405 A Toronto,1,1,Condo Apt Apartment,2800,0-499,C9509340,0,499,249.5,Condo Apartment,Apartment,43.6499676,-79.3760872
75 Queens Wharf Rd 3303 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10410023,600,699,649.5,Condo Apartment,Apartment,43.6384982,-79.3979929
50 Charles St E 901 Toronto,1+1,1,Condo Apt Apartment,2800,500-599,C10413547,500,599,549.5,Condo Apartment,Apartment,43.669216,-79.3838115
470 Front St W 2311 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10326575,600,699,649.5,Condo Apartment,Apartment,43.6462493,-79.3778833
386 Yonge St 509 Toronto,1,1,Condo Apt Multi-Level,2800,500-599,C10406798,500,599,549.5,Condo Apartment,Multi-Level,43.6499676,-79.3760872
55 Bremner Blvd 1104 Toronto,1,1,Condo Apt Apartment,2800,600-699,C9417481,600,699,649.5,Condo Apartment,Apartment,43.6422661,-79.3807701
19 Western Battery Rd 3317 Toronto,1+1,1,Condo Apt Apartment,2800,500-599,C10411935,500,599,549.5,Condo Apartment,Apartment,43.6396698,-79.4113565
300 Front St W 608 Toronto,1+1,1,Condo Apt Apartment,2800,700-799,C10441704,700,799,749.5,Condo Apartment,Apartment,43.6441606,-79.3894075
15 Iceboat Terr 3108 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10426708,600,699,649.5,Condo Apartment,Apartment,43.6405275,-79.3968099
455 Rosewell Ave 605 Toronto,1,1,Condo Apt Apartment,2800,700-799,C9007212,700,799,749.5,Condo Apartment,Apartment,43.7211545,-79.4119439
181 Huron St 1207 Toronto,1+1,1,Condo Apt Apartment,2800,500-599,C10424664,500,599,549.5,Condo Apartment,Apartment,43.6573562,-79.3975777
138 Downes St 3902 Toronto,1+1,2,Condo Apt Apartment,2800,700-799,C9417599,700,799,749.5,Condo Apartment,Apartment,43.6442233,-79.3713317
155 Yorkville Ave 1514 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C9367237,600,699,649.5,Condo Apartment,Apartment,43.6702523,-79.3943181
1001 Bay St 1319 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C9896327,600,699,649.5,Condo Apartment,Apartment,43.6654161,-79.3870744
509 Beecroft Rd 206 Toronto,1+1,1,Condo Apt Apartment,2800,700-799,C10407996,700,799,749.5,Condo Apartment,Apartment,43.7787599,-79.4178316
33 University Ave 303 Toronto,1+1,2,Condo Apt Apartment,2800,800-899,C9767717,800,899,849.5,Condo Apartment,Apartment,43.6462186,-79.3835768
352 Front St W 1903 Toronto,1+1,1,Condo Apt Multi-Level,2800,600-699,C9394680,600,699,649.5,Condo Apartment,Multi-Level,43.6435691,-79.3921855
825 Church St 317 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10280632,600,699,649.5,Condo Apartment,Apartment,54.6701623,-1.6912923
50 CHARLES St E 512 Toronto,1+1,1,Condo Apt Apartment,2800,500-599,C9264809,500,599,549.5,Condo Apartment,Apartment,43.669216,-79.3838115
88 Cumberland St 901 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10425354,600,699,649.5,Condo Apartment,Apartment,43.6704955,-79.390541
571 Prince Edward Dr N 512 Toronto,1,1,Comm Element Condo Apartment,2800,700-799,W10431254,700,799,749.5,Common Element Condo,Apartment,43.660515,-79.5102122
50 McCaul St 510 Toronto,1+1,2,Condo Apt Apartment,2800,600-699,C10402690,600,699,649.5,Condo Apartment,Apartment,43.6524274,-79.3906433
19 Bathurst St 3710 Toronto,1+1,1,Condo Apt Apartment,2800,500-599,C10440898,500,599,549.5,Condo Apartment,Apartment,43.6375253,-79.3997172
85 Queens Wharf Rd 2103 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C9506964,600,699,649.5,Condo Apartment,Apartment,43.6389666,-79.398528
761 Bay St 811 Toronto,1+1,1,Condo Apt Apartment,2800,700-799,C10431542,700,799,749.5,Condo Apartment,Apartment,-33.0090271,151.5947431
863 St. Clair Ave W 406 Toronto,1+1,1,Condo Apt Apartment,2800,500-599,C10416885,500,599,549.5,Condo Apartment,Apartment,43.6800771,-79.4327413
308 Jarvis St 517 Toronto,1,2,Condo Apt Apartment,2800,600-699,C9356886,600,699,649.5,Condo Apartment,Apartment,43.6504511,-79.3718903
65 ANNIE CRAIG Dr 1004 Toronto,1+1,2,Condo Apt Apartment,2800,600-699,W9390768,600,699,649.5,Condo Apartment,Apartment,43.6254684,-79.4784276
65 St Mary St 4303 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C9512415,600,699,649.5,Condo Apartment,Apartment,43.6679624,-79.3859736
8 Park Rd 3808 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10428526,600,699,649.5,Condo Apartment,Apartment,43.6714812,-79.384736
19 Singer Crt 1020 Toronto,1+1,2,Condo Apt Apartment,2800,700-799,C10415987,700,799,749.5,Condo Apartment,Apartment,43.7695026,-79.3708357
28 Freeland St 5406 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10426672,600,699,649.5,Condo Apartment,Apartment,43.6435571,-79.3735859
5 St. Joseph St 809 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C9284776,600,699,649.5,Condo Apartment,Apartment,43.665826,-79.3868163
120 Homewood Ave 3410 Toronto,1+1,1,Condo Apt Apartment,2800,600-699,C10425669,600,699,649.5,Condo Apartment,Apartment,43.6666917,-79.3762198
45 Charles St E 3810 Toronto,1+1,2,Condo Apt Apartment,2800,600-699,C9511377,600,699,649.5,Condo Apartment,Apartment,43.6687602,-79.3838568
426 University Ave 2003 Toronto,1+1,1,Condo Apt Apartment,2800,700-799,C10418721,700,799,749.5,Condo Apartment,Apartment,43.6509574,-79.386476
33 Bay St 4509 Toronto,1,1,Condo Apt Apartment,2800,500-599,C9006720,500,599,549.5,Condo Apartment,Apartment,-33.0090271,151.5947431
55 Mercer St 5009 Toronto,1+1,2,Condo Apt Apartment,2800,600-699,C9766515,600,699,649.5,Condo Apartment,Apartment,43.6456897,-79.3906117
5418 Yonge St 1903 Toronto,1+1,1,Condo Apt Apartment,2800,700-799,C9512925,700,799,749.5,Condo Apartment,Apartment,43.7756127,-79.4147429
725 King St W 1111 Toronto,1+1,1,Condo Apt Apartment,2800,700-799,C9234649,700,799,749.5,Condo Apartment,Apartment,43.6433324,-79.4047681
30 Shore Breeze Dr 5901 Toronto,1+1,1,Condo Apt Multi-Level,2799,600-699,W9309067,600,699,649.5,Condo Apartment,Multi-Level,43.623531,-79.4796874
25 GRENVILLE St LPH1 Toronto,1+1,1,Condo Apt Apartment,2799,700-799,C9360235,700,799,749.5,Condo Apartment,Apartment,43.70011,-79.4163
28 Freeland St S 4008 Toronto,1+1,1,Condo Apt Apartment,2798,600-699,C10422387,600,699,649.5,Condo Apartment,Apartment,43.6435571,-79.3735859
2525 Bathurst St 1204 Toronto,1,1,Condo Apt Apartment,2795,600-699,C9387425,600,699,649.5,Condo Apartment,Apartment,43.7060111,-79.4261084
15 Northtown Way 1524 Toronto,1+1,2,Condo Apt Apartment,2795,700-799,C10425274,700,799,749.5,Condo Apartment,Apartment,43.7752296,-79.4134196
470 Front St W 1202 Toronto,1+1,1,Condo Apt Apartment,2795,600-699,C9400150,600,699,649.5,Condo Apartment,Apartment,43.6460924,-79.3784657
11 Walmer Rd 605 Toronto,1,1,Condo Apt Apartment,2795,500-599,C9355104,500,599,549.5,Condo Apartment,Apartment,43.6672342,-79.4053908
11 Walmer St 708 Toronto,1,1,Condo Apt Apartment,2795,500-599,C9388348,500,599,549.5,Condo Apartment,Apartment,43.6763222,-79.4090033
1121 Bay St 406 Toronto,1+1,1,Condo Apt Apartment,2795,600-699,C10409764,600,699,649.5,Condo Apartment,Apartment,-33.0090271,151.5947431
115 Larchmount Ave 508 Toronto,1,1,Condo Apt Apartment,2795,700-799,E10421850,700,799,749.5,Condo Apartment,Apartment,43.661043,-79.3337504
9 Deer Park Cres 702 Toronto,1,1,Condo Apt Apartment,2795,800-899,C10407616,800,899,849.5,Condo Apartment,Apartment,43.6880769,-79.3980447
7 Kenaston Gdns 214 Toronto,1+1,2,Condo Apt Apartment,2780,600-699,C9836875,600,699,649.5,Condo Apartment,Apartment,43.7661601,-79.3858635
35 Mariner Terr 1808 Toronto,1+1,1,Condo Apt Apartment,2780,600-699,C10421908,600,699,649.5,Condo Apartment,Apartment,43.6396842,-79.3921258
585 bloor St E 3021 Toronto,1+1,2,Condo Apt Apartment,2780,600-699,C10428261,600,699,649.5,Condo Apartment,Apartment,43.6721871,-79.3736991
75 Queens Wharf Rd 4203 Toronto,1+1,1,Condo Apt Apartment,2780,600-699,C9416640,600,699,649.5,Condo Apartment,Apartment,43.6384982,-79.3979929
251 Manitoba St 137 Toronto,1+1,2,Condo Townhouse Apartment,2779,800-899,W9241230,800,899,849.5,Condo Townhouse,Apartment,49.8870513,-97.1646422
125 Omni Dr 2338 Toronto,1+2,1,Condo Apt Apartment,2770,700-799,E9294516,700,799,749.5,Condo Apartment,Apartment,43.7710785,-79.2601918
19 Bathurst St 3208 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C10408870,600,699,649.5,Condo Apartment,Apartment,43.6375253,-79.3997172
22 Leader Lane 408 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C10417563,600,699,649.5,Condo Apartment,Apartment,43.648711,-79.3753237
70 Forest Manor Rd 3001 Toronto,1+1,2,Condo Apt Apartment,2750,700-799,C10411693,700,799,749.5,Condo Apartment,Apartment,43.7750174,-79.3461257
15 Lower Jarvis St 3907 Toronto,1+1,1,Comm Element Condo Apartment,2750,600-699,C10404989,600,699,649.5,Common Element Condo,Apartment,43.6450099,-79.3694682
736 Dundas St E 503 Toronto,1,1,Condo Apt Loft,2750,700-799,C10423664,700,799,749.5,Condo Apartment,Loft,43.6615411,-79.3572591
55 Harrison Garden Blvd LPH1 Toronto,1+1,1,Condo Apt Apartment,2750,700-799,C9513090,700,799,749.5,Condo Apartment,Apartment,43.70011,-79.4163
55 Charles St E 3710 Toronto,1+1,1,Condo Apt Apartment,2750,500-599,C9365867,500,599,549.5,Condo Apartment,Apartment,43.6690628,-79.3836494
55 Charles St E 1312 Toronto,1+1,1,Condo Apt Apartment,2750,500-599,C9417983,500,599,549.5,Condo Apartment,Apartment,43.6690628,-79.3836494
33 Bay St 2001 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C9506169,600,699,649.5,Condo Apartment,Apartment,43.6425633,-79.37721
45 Charles St E 3210 Toronto,1+1,2,Condo Apt Apartment,2750,600-699,C9375755,600,699,649.5,Condo Apartment,Apartment,43.6687602,-79.3838568
377 Madison Ave 210 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C10885007,600,699,649.5,Condo Apartment,Apartment,43.6771817,-79.4066173
51 East Liberty St 2214 Toronto,1,1,Condo Apt Apartment,2750,600-699,C10418540,600,699,649.5,Condo Apartment,Apartment,43.6387748,-79.4120329
377 Madison Ave 204 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C10420222,600,699,649.5,Condo Apartment,Apartment,43.6771817,-79.4066173
24 Wellesley FURNISHED St W 1406 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C9379307,600,699,649.5,Condo Apartment,Apartment,43.66328,-79.46617
55 Regent Park Blvd 2605 Toronto,1+1,1,Condo Apt Apartment,2750,700-799,C10426307,700,799,749.5,Condo Apartment,Apartment,43.6596929,-79.3615221
1 Yorkville Ave 2801 Toronto,1+1,2,Condo Apt Apartment,2750,500-599,C9366478,500,599,549.5,Condo Apartment,Apartment,43.6716052,-79.3876844
1029 King St W 225 Toronto,1,1,Condo Apt Apartment,2750,600-699,C9768141,600,699,649.5,Condo Apartment,Apartment,43.6411496,-79.4155774
45 Charles St E 4009 Toronto,1+1,2,Co-Op Apt Apartment,2750,700-799,C10429097,700,799,749.5,Co-Op Apartment,Apartment,43.6687602,-79.3838568
88 Scott St 3508 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C10417471,600,699,649.5,Condo Apartment,Apartment,43.6483983,-79.3765109
27 Rean Dr 217 Toronto,1+1,2,Condo Apt Apartment,2750,700-799,C9396949,700,799,749.5,Condo Apartment,Apartment,43.7676375,-79.3826192
7 Carlton St 1804 Toronto,1,1,Condo Apt Apartment,2750,700-799,C9246731,700,799,749.5,Condo Apartment,Apartment,43.661109,-79.3824552
29 Queens Quay E 827 Toronto,1,1,Condo Apt Apartment,2750,600-699,C10412018,600,699,649.5,Condo Apartment,Apartment,43.6413123,-79.3728733
21 Iceboat Terr 4911 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C10428036,600,699,649.5,Condo Apartment,Apartment,43.6403088,-79.3974474
17 Dundonald St 307 Toronto,1+1,2,Condo Apt Apartment,2750,600-699,C9770123,600,699,649.5,Condo Apartment,Apartment,43.665864,-79.3834593
88 Harbour St 5607 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C10405330,600,699,649.5,Condo Apartment,Apartment,43.6419466,-79.3790699
95 Mcmahon Dr 2608 Toronto,1+1,1,Comm Element Condo Apartment,2750,500-599,C10409444,500,599,549.5,Common Element Condo,Apartment,43.7670719,-79.3724395
10 Graphophone Grve 1909 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,W9371725,600,699,649.5,Condo Apartment,Apartment,43.70011,-79.4163
576 Front St W 806 Toronto,1+1,1,Condo Apt Apartment,2750,500-599,C9510178,500,599,549.5,Condo Apartment,Apartment,43.6409156,-79.4011096
35 Finch Ave E 2209 Toronto,1+1,1,Condo Apt Apartment,2750,700-799,C10409326,700,799,749.5,Condo Apartment,Apartment,43.7803657,-79.4125311
721 Lawrence Ave W 68 Toronto,1+1,2,Condo Townhouse 2-Storey,2750,800-899,W10428377,800,899,849.5,Condo Townhouse,2-Storey,43.7144698,-79.4518117
23 Glebe Rd W 918 Toronto,1,1,Comm Element Condo Apartment,2750,500-599,C9231899,500,599,549.5,Common Element Condo,Apartment,43.7007573,-79.3976649
60 Colborne St 403 Toronto,1+1,1,Condo Apt Apartment,2750,700-799,C9398501,700,799,749.5,Condo Apartment,Apartment,43.6493288,-79.3743445
1638 Bloor St W 305 Toronto,1+1,1,Condo Apt Apartment,2750,700-799,W10431983,700,799,749.5,Condo Apartment,Apartment,43.6557254,-79.456573
591 Sheppard Ave E 502 Toronto,1+1,2,Condo Apt Apartment,2750,600-699,C9418991,600,699,649.5,Condo Apartment,Apartment,43.7670757,-79.3839757
25 Adra Grado Way 905 Toronto,1+1,2,Condo Apt Apartment,2750,600-699,C10424587,600,699,649.5,Condo Apartment,Apartment,43.7766367,-79.3660178
386 Yonge St 3412 Toronto,1+1,1,Condo Apt Apartment,2750,700-799,C9379355,700,799,749.5,Condo Apartment,Apartment,43.6443285,-79.3759449
88 Blue Jays Way 1901 Toronto,1+1,1,Condo Apt Apartment,2750,500-599,C10440841,500,599,549.5,Condo Apartment,Apartment,43.6455945,-79.3922628
33 Charles St E 601 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C10407787,600,699,649.5,Condo Apartment,Apartment,43.6686495,-79.3844882
5168 Yonge St 1002 Toronto,1+1,1,Comm Element Condo Apartment,2750,700-799,C9396982,700,799,749.5,Common Element Condo,Apartment,43.6501398,-79.3761593
8 Cumberland St 5004 Toronto,1+1,1,Condo Apt Apartment,2750,500-599,C10425042,500,599,549.5,Condo Apartment,Apartment,43.671126,-79.3875666
32 Forest Manor Rd 517 Toronto,1+1,2,Condo Apt Apartment,2750,600-699,C9514804,600,699,649.5,Condo Apartment,Apartment,43.7723652,-79.3445747
373 Front St W 2602 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C9469438,600,699,649.5,Condo Apartment,Apartment,43.6428579,-79.3920375
397 Front St W 806 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C9357029,600,699,649.5,Condo Apartment,Apartment,43.6426238,-79.3935266
386 Yonge St 2405 Toronto,1+1,1,Condo Apt Apartment,2750,700-799,C10416737,700,799,749.5,Condo Apartment,Apartment,43.6499676,-79.3760872
711 Bay St 1420 Toronto,1+1,1,Condo Apt Apartment,2750,700-799,C9399301,700,799,749.5,Condo Apartment,Apartment,-33.0090271,151.5947431
763 Bay St 1512 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C9505455,600,699,649.5,Condo Apartment,Apartment,43.660128,-79.3850829
2 Clarendon Ave 311 Toronto,1,1,Condo Apt Apartment,2750,500-599,C9506603,500,599,549.5,Condo Apartment,Apartment,43.6836104,-79.40063
98 Lillian St 1513 Toronto,1+1,1,Condo Apt Apartment,2750,600-699,C10442732,600,699,649.5,Condo Apartment,Apartment,43.7053746,-79.3932743
120 Homewood Ave 2206 Toronto,1,1,Condo Apt Apartment,2750,500-599,C9400406,500,599,549.5,Condo Apartment,Apartment,43.6666917,-79.3762198
88 Blue Jays Way 3102 Toronto,1,1,Condo Apt Apartment,2750,600-699,C9354791,600,699,649.5,Condo Apartment,Apartment,43.6455945,-79.3922628
6 Parkwood Ave 614 Toronto,1,1,Condo Apt Apartment,2750,500-599,C9387273,500,599,549.5,Condo Apartment,Apartment,43.6852408,-79.40985
38 Dan Leckie Way 2116 Toronto,1,1,Condo Apt Apartment,2750,600-699,C9382408,600,699,649.5,Condo Apartment,Apartment,43.6374517,-79.398215
330 Richmond St W 2706 Toronto,1,1,Condo Apt Apartment,2750,600-699,C9770474,600,699,649.5,Condo Apartment,Apartment,43.6488173,-79.3927057
