"listing-card__contact-button href","Listing price","Verified","Updated","Bed","Bathroom","sqft","Address","listing-card__details-link href"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=67&sort=cheapest#","$2800","","","2","2","730","460 Adelaide Street East, Toronto, ON","https://rentals.ca/toronto/460-adelaide-street-east-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=67&sort=cheapest#","$2845","Verified","","2.5","2","900","1682 Victoria Park Avenue, North York, ON","https://rentals.ca/north-york/a201-1682-victoria-park-avenue-north-york-ontario-m1r-1p7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=67&sort=cheapest#","$2800","","","1.5","1","601","65 Bremner Boulevard, Toronto, ON","https://rentals.ca/toronto/65-bremner-boulevard-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=67&sort=cheapest#","$2800","","","1.5","2","690","1928 Lake Shore Boulevard West, Toronto, ON","https://rentals.ca/toronto/1928-lake-shore-boulevard-west-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=67&sort=cheapest#","$2800","","","2","2","721","1808 Saint Clair Avenue West, Toronto, ON","https://rentals.ca/toronto/1808-saint-clair-avenue-west-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=67&sort=cheapest#","$2800","","","1.5","1","699","9201 Yonge Street, Richmond Hill, ON","https://rentals.ca/richmond-hill/9201-yonge-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=68&sort=cheapest#","$2849","Verified","","2","2","1399","3062 Sixth Line, Oakville, ON","https://rentals.ca/oakville/341-3062-sixth-line"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=68&sort=cheapest#","$2850","","","1","1","565","15 Iceboat Terr, Toronto, ON","https://rentals.ca/toronto/15-iceboat-terr"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=68&sort=cheapest#","$2850","","","2.5","2","950","1480 Bayly Street, Pickering, ON","https://rentals.ca/pickering/1480-bayly-street-id908492"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=68&sort=cheapest#","$2850","Verified","","2","2","699","395 Dundas Street, Oakville, ON","https://rentals.ca/oakville/103-395-dundas-street-w"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=68&sort=cheapest#","$2850","","","1.5","2","700","1928 Lake Shore Boulevard West, Toronto, ON","https://rentals.ca/toronto/1928-lake-shore-boulevard-west-id895987"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=68&sort=cheapest#","$2850","","1 day ago","2","2","1050","3515 Kariya Drive, Mississauga, ON","https://rentals.ca/mississauga/3515-kariya-drive-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=68&sort=cheapest#","$2850","","","2","2","787","8 Tippett Road, Toronto, ON","https://rentals.ca/toronto/8-tippett-road-id892859"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=68&sort=cheapest#","$2849","","","2","2","650","7890 Jane Street, Vaughan, ON","https://rentals.ca/vaughan/7890-jane-street-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=68&sort=cheapest#","$2850","","","1.5","2","700","16 Yonge Street, Toronto, ON","https://rentals.ca/toronto/16-yonge-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=68&sort=cheapest#","$2850","","","1.5","1","599","9201 Yonge Street, Richmond Hill, ON","https://rentals.ca/richmond-hill/9201-yonge-street-id748263"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=69&sort=cheapest#","$2850","","","1","1","600","49 East Liberty Street, Toronto, ON","https://rentals.ca/toronto/49-east-liberty-street-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=69&sort=cheapest#","$2850","","","1","1","590","152 Saint Patrick Street, Toronto, ON","https://rentals.ca/toronto/152-saint-patrick-street-id731327"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=69&sort=cheapest#","$2850","","","2","2","705","840 Saint Clair Avenue West, York, ON","https://rentals.ca/york/840-saint-clair-avenue-west-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=69&sort=cheapest#","$2850","","","1","1","540","20 Joe Shuster Way, Toronto, ON","https://rentals.ca/toronto/20-joe-shuster-way-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=69&sort=cheapest#","$2850","","Recently Updated!","2","2","850","330 Red Maple Road, Richmond Hill, ON","https://rentals.ca/richmond-hill/330-red-maple-road-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=69&sort=cheapest#","$2875","","","2","1","600","20 Joe Shuster Way, Toronto, ON","https://rentals.ca/toronto/20-joe-shuster-way"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=69&sort=cheapest#","$2899","","","1","1","530","14 York Street, Toronto, ON","https://rentals.ca/toronto/14-york-street-id331975"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=69&sort=cheapest#","$2899","Verified","1 hour ago","2","2","790","2 Eva Road, Toronto, ON","https://rentals.ca/toronto/2-eva-road-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=69&sort=cheapest#","$2900","Verified","14 hours ago","3","1.5","1100","3700 Kaneff Crescent, Mississauga, ON","https://rentals.ca/mississauga/3700-kaneff-crescent-8"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=69&sort=cheapest#","$2850","","","1.5","1","655","99 Eagle Rock Way, Vaughan, ON","https://rentals.ca/vaughan/99-eagle-rock-way-id726267"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=70&sort=cheapest#","$2900","Verified","Recently Updated!","1.5","2","738","1 Elm Drive, Mississauga, ON","https://rentals.ca/mississauga/1-elm-drive-id910305"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=70&sort=cheapest#","$2900","","Recently Updated!","2","1","800","188 Fairview Mall Drive, Toronto, ON","https://rentals.ca/toronto/188-fairview-mall-drive-id910281"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=70&sort=cheapest#","$2900","","Recently Updated!","2","2","707","2221 Yonge Street, Toronto, ON","https://rentals.ca/toronto/2221-yonge-street-id909268"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=70&sort=cheapest#","$2900","","Recently Updated!","1.5","1","860","50 John Street, Toronto, ON","https://rentals.ca/toronto/50-john-street-id909783"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=70&sort=cheapest#","$2900","Verified","","2","2","1000","4460 TUCANA Court, Mississauga, ON","https://rentals.ca/mississauga/4460-tucana-court-unit-906"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=70&sort=cheapest#","$2900","","","2","2","700","202 Burnhamthorpe Road East, Mississauga, ON","https://rentals.ca/mississauga/202-burnhamthorpe-road-east-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=70&sort=cheapest#","$2900","","","2","2","900","30 Harrison Garden Boulevard, Toronto, ON","https://rentals.ca/toronto/30-harrison-garden-boulevard-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=70&sort=cheapest#","$2900","Verified","","2","2","770","395 Dundas Street West, Oakville, ON","https://rentals.ca/oakville/395-dundas-street-west-5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=70&sort=cheapest#","$2900","Verified","1 day ago","2","2","799","95 Dundas Street, Oakville, ON","https://rentals.ca/oakville/429-95-dundas-street-e"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=70&sort=cheapest#","$2900","Verified","","2","2","799","950 Portage Parkway, Vaughan, ON","https://rentals.ca/vaughan/950-portage-parkway-id905341"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=71&sort=cheapest#","$2900","","","2","2","620","135 Lakeshore Road East, Mississauga, ON","https://rentals.ca/mississauga/135-lakeshore-road-east"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=71&sort=cheapest#","$2900","","","2","2","900","5033 Four Springs Avenue, Mississauga, ON","https://rentals.ca/mississauga/5033-four-springs-avenue-id799913"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=71&sort=cheapest#","$2900","","","2.5","2","950","4011 Brickstone Mews, Mississauga, ON","https://rentals.ca/mississauga/4011-brickstone-mews-id770584"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=71&sort=cheapest#","$2900","","","2","2","839","102 Grovewood Common, Oakville, ON","https://rentals.ca/oakville/102-grovewood-common"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=71&sort=cheapest#","$2900","","","2","2","700","3900 Confederation Parkway, Mississauga, ON","https://rentals.ca/mississauga/3900-confederation-parkway-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=71&sort=cheapest#","$2900","","","2","2","750","10 Gibbs Road, Toronto, ON","https://rentals.ca/toronto/10-gibbs-road"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=71&sort=cheapest#","$2900","Verified","","2.5","2","950","4655 Metcalfe Avenue, Mississauga, ON","https://rentals.ca/mississauga/4655-metcalfe-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=71&sort=cheapest#","$2900","","","1.5","2","750","4700 Highway 7, Vaughan, ON","https://rentals.ca/vaughan/4700-highway-7-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=71&sort=cheapest#","$2900","","","1.5","2","750","4700 Highway 7, Vaughan, ON","https://rentals.ca/vaughan/4700-highway-7-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=71&sort=cheapest#","$2900","","","2.5","2","900","5033 Four Springs Avenue, Mississauga, ON","https://rentals.ca/mississauga/5033-four-springs-avenue-id794860"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=72&sort=cheapest#","$2900","","","2","2","1100","41 Markbrook Ln, Toronto, ON","https://rentals.ca/toronto/41-markbrook-ln"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=72&sort=cheapest#","$2900","Verified","","2.5","2","1040","2460 Eglinton Avenue East, Toronto, ON","https://rentals.ca/toronto/2460-eglinton-avenue-east-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=72&sort=cheapest#","$2900","","","2","2","1100","51 Times Avenue, Markham, ON","https://rentals.ca/markham/51-times-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=72&sort=cheapest#","$2950","","Recently Updated!","1","1","650","155 Yorkville Avenue, Toronto, ON","https://rentals.ca/toronto/155-yorkville-avenue-id910006"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=72&sort=cheapest#","$2900","","","2","2","800","55 Strathaven Drive, Mississauga, ON","https://rentals.ca/mississauga/55-strathaven-drive-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=72&sort=cheapest#","$2950","","","2","2","900","3888 Duke of York Boulevard, Mississauga, ON","https://rentals.ca/mississauga/3888-duke-of-york-boulevard-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=72&sort=cheapest#","$2900","","","2.5","2","1200","100 County Court Boulevard, Brampton, ON","https://rentals.ca/brampton/100-county-court-boulevard"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=72&sort=cheapest#","$2900","Verified","","2.5","2","685","121 Lower Sherbourne Street, Toronto, ON","https://rentals.ca/toronto/121-lower-sherbourne-street-2-1-condo-unit-for-rent"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=72&sort=cheapest#","$2900","","","2","2","700","950 Portage Parkway, Vaughan, ON","https://rentals.ca/vaughan/950-portage-parkway-id731196"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=72&sort=cheapest#","$2900","","","1.5","1","700","1169 Queen Street West, Toronto, ON","https://rentals.ca/toronto/1169-queen-street-west-id726492"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=73&sort=cheapest#","$2950","","","2","1","700","25 Grenville Street, Toronto, ON","https://rentals.ca/toronto/25-grenville-street-id898230"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=73&sort=cheapest#","$2950","","","1.5","1","650","98 Lillian Street, Toronto, ON","https://rentals.ca/toronto/98-lillian-street-id887993"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=73&sort=cheapest#","$2950","Verified","","1","1","590","75 Queens Wharf Road, Toronto, ON","https://rentals.ca/toronto/75-queens-wharf-road-id876123"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=73&sort=cheapest#","$2950","Verified","","1","1","500","629 King Street West, Toronto, ON","https://rentals.ca/toronto/628-king-street-west"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=73&sort=cheapest#","$2950","Verified","Recently Updated!","1","1","750","53 McCaul Street, Toronto, ON","https://rentals.ca/toronto/53-mccaul-street-id705604"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=73&sort=cheapest#","$2950","","","2","2","830","339 Rathburn Road West, Mississauga, ON","https://rentals.ca/mississauga/339-rathburn-road-west-id694221"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=73&sort=cheapest#","$2950","","","2","2","900","1 Elm Drive, Mississauga, ON","https://rentals.ca/mississauga/1-elm-drive-id725564"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=73&sort=cheapest#","$2950","","Recently Updated!","2","2","705","117 Broadway Avenue, Toronto, ON","https://rentals.ca/toronto/117-broadway-avenue-5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=73&sort=cheapest#","$2950","","","2","2","899","2916 Highway 7, Vaughan, ON","https://rentals.ca/vaughan/2916-highway-7-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=73&sort=cheapest#","$2950","","","2","2","878","6 David Eyer Road, Richmond Hill, ON","https://rentals.ca/richmond-hill/6-david-eyer-road-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=74&sort=cheapest#","$2950","","","1","1.5","650","28 Freeland Street, Toronto, ON","https://rentals.ca/toronto/28-freeland-street-id659395"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=74&sort=cheapest#","$2960","Verified","","2","2","910","256 Doris Avenue, Toronto, ON","https://rentals.ca/toronto/256-doris-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=74&sort=cheapest#","$2950","","","0.5","0.5","750","95 Lombard Street, Toronto, ON","https://rentals.ca/toronto/95-lombard-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=74&sort=cheapest#","$2950","","","2","2","800","339 Rathburn Road West, Mississauga, ON","https://rentals.ca/mississauga/339-rathburn-road-west-5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=74&sort=cheapest#","$2980","","","2","2","860","105 Oneida Crescent, Richmond Hill, ON","https://rentals.ca/richmond-hill/105-oneida-crescent-id750904"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=74&sort=cheapest#","$2975","","","2","2","900","500 Sherbourne Street, Toronto, ON","https://rentals.ca/toronto/500-sherbourne-street-id309484"
